time_group,temperature,relative_humidity,dew_point,rain,surface_pressure,cloud_cover
2018-02-01 16:00:00,25.4,96.625,24.8125,7.1,1006.2,88.625
2018-02-02 00:00:00,24.2625,97.75,23.875,8.7,1006.8875,98.25
2018-02-02 08:00:00,26.9375,85.875,24.2625,11.1,1007.1625,99.375
2018-02-02 16:00:00,26.725,88.625,24.675,0.39999999999999997,1006.5125,92.125
2018-02-03 00:00:00,24.475,95.25,23.675,5.699999999999999,1006.9125,99.0
2018-02-03 08:00:00,28.8,78.5,24.6875,1.1,1007.05,80.25
2018-02-03 16:00:00,26.3375,92.625,25.0375,0.2,1006.875,79.875
2018-02-04 00:00:00,24.35,97.5,23.9125,8.8,1007.75,97.25
2018-02-04 08:00:00,27.0125,87.625,24.7125,4.4,1008.0875,96.875
2018-02-04 16:00:00,25.65,94.25,24.5875,1.5999999999999999,1007.1375,96.125
2018-02-05 00:00:00,24.7375,97.125,24.225,0.1,1007.4625,94.125
2018-02-05 08:00:00,26.8625,88.75,24.825,18.099999999999998,1008.1875,97.25
2018-02-05 16:00:00,25.825,90.75,24.2,0.7,1007.575,99.125
2018-02-06 00:00:00,23.6875,99.0,23.5,5.0,1007.7875,99.0
2018-02-06 08:00:00,26.9125,84.875,24.15,7.0,1007.6,96.375
2018-02-06 16:00:00,25.0625,94.625,24.125,7.799999999999999,1007.525,99.5
2018-02-07 00:00:00,23.7,100.0,23.6875,6.9,1007.0625,98.0
2018-02-07 08:00:00,26.9375,83.125,23.775,10.399999999999999,1007.0625,94.0
2018-02-07 16:00:00,25.5125,92.875,24.275,2.7,1006.575,76.875
2018-02-08 00:00:00,23.650000000000002,98.125,23.3,11.1,1007.025,88.0
2018-02-08 08:00:00,25.975,95.0,25.1,8.1,1007.375,95.75
2018-02-08 16:00:00,25.1,97.5,24.625,8.9,1006.8375,94.875
2018-02-09 00:00:00,23.3625,97.625,23.0125,2.0,1006.85,63.125
2018-02-09 08:00:00,27.0,85.25,24.275,17.3,1007.1875,78.75
2018-02-09 16:00:00,25.925,91.25,24.375,8.9,1006.4125,89.75
2018-02-10 00:00:00,24.275,95.25,23.475,0.1,1007.0125,96.875
2018-02-10 08:00:00,26.9,85.375,24.1875,22.6,1007.45,95.25
2018-02-10 16:00:00,24.425,98.625,24.1625,12.3,1007.625,99.125
2018-02-11 00:00:00,23.475,99.25,23.35,24.0,1008.3625,99.5
2018-02-11 08:00:00,25.35,93.125,24.125,8.1,1008.525,99.875
2018-02-11 16:00:00,25.15,92.25,23.7875,3.3,1008.225,96.0
2018-02-12 00:00:00,23.575,96.625,23.0125,8.9,1009.0,86.125
2018-02-12 08:00:00,27.2,83.0,24.0,2.8,1009.1,96.875
2018-02-12 16:00:00,25.2375,92.25,23.85,5.1,1008.3625,78.375
2018-02-13 00:00:00,23.6375,97.25,23.15,5.5,1009.4625,90.375
2018-02-13 08:00:00,26.4625,86.125,23.925,9.9,1009.7875,78.5
2018-02-13 16:00:00,25.25,95.5,24.45,3.9000000000000004,1008.9,71.625
2018-02-14 00:00:00,24.3375,96.875,23.8125,1.0,1009.275,86.875
2018-02-14 08:00:00,28.875,76.375,24.25,1.3,1008.3625,57.625
2018-02-14 16:00:00,26.9875,90.875,25.3125,2.0,1007.9125,91.25
2018-02-15 00:00:00,24.525,96.75,24.0,6.3999999999999995,1009.075,88.25
2018-02-15 08:00:00,27.1375,86.375,24.5875,6.9,1009.5375,98.875
2018-02-15 16:00:00,25.9625,91.125,24.3625,2.4,1008.1875,93.375
2018-02-16 00:00:00,23.4625,99.875,23.4375,10.1,1009.05,98.875
2018-02-16 08:00:00,27.4125,84.5,24.5,4.3,1008.625,99.375
2018-02-16 16:00:00,25.9875,92.0,24.5625,0.7999999999999999,1006.8125,97.0
2018-02-17 00:00:00,23.95,97.125,23.4625,0.0,1006.5875,81.25
2018-02-17 08:00:00,28.275,84.5,25.4125,8.600000000000001,1007.075,81.0
2018-02-17 16:00:00,26.475,90.375,24.75,0.9,1006.2125,84.25
2018-02-18 00:00:00,23.625,98.0,23.2875,4.8,1007.35,91.625
2018-02-18 08:00:00,28.4125,81.25,24.7875,5.3999999999999995,1006.7125,80.25
2018-02-18 16:00:00,25.6375,92.75,24.35,10.7,1006.4625,96.875
2018-02-19 00:00:00,23.6875,98.125,23.3625,17.1,1007.85,98.5
2018-02-19 08:00:00,25.025,94.0,23.9625,5.0,1007.95,99.75
2018-02-19 16:00:00,25.325,91.375,23.8,0.2,1006.075,98.375
2018-02-20 00:00:00,23.425,94.375,22.4875,0.0,1006.425,70.375
2018-02-20 08:00:00,28.8375,75.625,23.9625,7.199999999999999,1006.0375,55.125
2018-02-20 16:00:00,26.1125,93.5,24.95,3.2,1005.1,91.25
2018-02-21 00:00:00,23.725,98.875,23.55,9.1,1005.8375,97.625
2018-02-21 08:00:00,27.275,80.875,23.5625,0.5,1005.725,98.375
2018-02-21 16:00:00,26.0375,87.125,23.6375,0.6,1004.6875,92.25
2018-02-22 00:00:00,24.0875,95.375,23.275,0.0,1005.225,87.75
2018-02-22 08:00:00,29.037499999999998,74.0,23.8625,0.9,1005.2125,68.125
2018-02-22 16:00:00,25.95,88.0,23.8,4.5,1004.9375,93.625
2018-02-23 00:00:00,24.2125,95.25,23.425,0.0,1006.2375,97.0
2018-02-23 08:00:00,28.1375,79.0,24.1125,4.7,1006.8375,97.125
2018-02-23 16:00:00,25.975,88.125,23.8125,0.7000000000000001,1005.9875,99.375
2018-02-24 00:00:00,24.35,95.125,23.5625,0.30000000000000004,1006.475,92.0
2018-02-24 08:00:00,28.8625,72.5,23.2,0.2,1007.5875,95.625
2018-02-24 16:00:00,26.65,89.5,24.725,0.2,1007.025,98.5
2018-02-25 00:00:00,23.75,96.625,23.1625,7.1,1007.4625,98.75
2018-02-25 08:00:00,27.55,77.875,23.2625,1.6,1006.95,99.125
2018-02-25 16:00:00,26.1625,87.75,23.8875,1.9,1005.9375,98.25
2018-02-26 00:00:00,23.8625,97.5,23.4375,3.1,1006.575,98.625
2018-02-26 08:00:00,28.1875,79.25,24.175,6.1,1006.4625,87.125
2018-02-26 16:00:00,25.4375,94.0,24.3625,2.1,1006.1125,72.625
2018-02-27 00:00:00,23.7125,97.0,23.1875,0.0,1006.425,92.75
2018-02-27 08:00:00,28.65,77.875,24.325,5.2,1005.9125,96.0
2018-02-27 16:00:00,26.3375,92.75,25.025,3.1999999999999997,1005.6125,99.0
2018-02-28 00:00:00,24.6125,97.375,24.225,2.3,1005.95,97.5
2018-02-28 08:00:00,28.025,81.375,24.5,17.8,1006.2375,96.5
2018-02-28 16:00:00,26.425,90.125,24.6375,0.6,1005.175,98.5
2018-03-01 00:00:00,24.225,96.125,23.5625,16.4,1006.4875,98.25
2018-03-01 08:00:00,25.475,91.125,23.875,10.7,1007.3375,99.875
2018-03-01 16:00:00,25.425,92.125,24.0625,0.5,1006.2875,98.5
2018-03-02 00:00:00,23.825,96.5,23.212500000000002,0.30000000000000004,1006.0625,98.0
2018-03-02 08:00:00,28.8375,72.875,23.275,0.2,1005.7875,95.875
2018-03-02 16:00:00,26.675,86.75,24.2375,0.0,1005.525,99.25
2018-03-03 00:00:00,23.875,97.125,23.3625,9.5,1006.2125,98.75
2018-03-03 08:00:00,28.2625,78.0,24.025,5.4,1006.275,99.75
2018-03-03 16:00:00,25.575,92.25,24.225,1.8,1005.775,99.375
2018-03-04 00:00:00,24.0125,97.5,23.55,0.0,1005.4375,86.625
2018-03-04 08:00:00,29.2875,74.875,24.3,2.1,1005.9,68.875
2018-03-04 16:00:00,27.1625,83.375,24.0875,4.8,1005.6625,98.0
2018-03-05 00:00:00,24.0375,95.75,23.3125,12.1,1006.675,98.875
2018-03-05 08:00:00,28.525,79.125,24.45,7.5,1006.6375,89.0
2018-03-05 16:00:00,25.9375,89.875,24.175,2.5,1006.0,99.5
2018-03-06 00:00:00,24.8,96.625,24.225,0.4,1006.2,99.0
2018-03-06 08:00:00,27.2,92.375,25.8375,8.7,1006.75,97.75
2018-03-06 16:00:00,26.1875,91.25,24.675,1.9,1005.2125,97.5
2018-03-07 00:00:00,23.8625,98.625,23.625,12.4,1006.2375,98.75
2018-03-07 08:00:00,27.1625,82.0,23.7625,0.7000000000000001,1006.4625,98.125
2018-03-07 16:00:00,25.95,89.5,24.0125,0.4,1005.975,98.875
2018-03-08 00:00:00,24.3875,96.375,23.7875,0.0,1005.9375,93.875
2018-03-08 08:00:00,28.6,76.625,24.0375,2.1999999999999997,1005.825,73.875
2018-03-08 16:00:00,25.8,89.375,23.9125,5.5,1006.0,97.375
2018-03-09 00:00:00,23.8375,96.0,23.2,0.8999999999999999,1006.15,63.125
2018-03-09 08:00:00,27.2,84.125,24.125,8.3,1006.5125,77.25
2018-03-09 16:00:00,24.925,92.5,23.625,5.9,1006.0375,79.75
2018-03-10 00:00:00,23.675,96.125,22.975,0.0,1006.0875,94.25
2018-03-10 08:00:00,28.575,76.75,23.9875,2.0,1006.5625,90.5
2018-03-10 16:00:00,26.2375,91.25,24.6875,1.3,1005.7625,28.875
2018-03-11 00:00:00,24.4625,94.625,23.55,0.0,1006.3249999999999,82.125
2018-03-11 08:00:00,29.625,66.75,22.625,0.7000000000000001,1006.8249999999999,67.375
2018-03-11 16:00:00,27.525,78.875,23.5,0.2,1006.0125,89.375
2018-03-12 00:00:00,24.6375,93.375,23.5,0.0,1006.1625,97.75
2018-03-12 08:00:00,29.2375,72.625,23.7625,1.5000000000000002,1006.1125,92.875
2018-03-12 16:00:00,26.5375,85.875,23.9,0.9,1006.15,73.0
2018-03-13 00:00:00,23.825,96.75,23.25,7.1,1006.875,96.75
2018-03-13 08:00:00,28.7875,79.375,24.7875,8.6,1006.75,80.75
2018-03-13 16:00:00,25.95,91.625,24.4125,13.5,1007.35,92.875
2018-03-14 00:00:00,23.3125,100.0,23.3125,11.1,1008.3625,99.375
2018-03-14 08:00:00,27.2,84.375,24.25,1.7000000000000002,1008.325,95.25
2018-03-14 16:00:00,26.025,94.25,24.9625,5.199999999999999,1007.625,93.75
2018-03-15 00:00:00,25.4125,94.875,24.537499999999998,0.0,1007.475,98.75
2018-03-15 08:00:00,27.375,86.75,24.9625,15.1,1007.75,82.125
2018-03-15 16:00:00,26.1875,93.625,25.0375,0.7,1007.2375,80.25
2018-03-16 00:00:00,24.5375,96.0,23.8625,0.7,1007.7,91.625
2018-03-16 08:00:00,26.35,82.375,22.925,0.6000000000000001,1007.8625,98.0
2018-03-16 16:00:00,25.625,84.5,22.8,0.0,1007.0375,99.375
2018-03-17 00:00:00,23.15,93.75,22.125,0.0,1007.3625,80.875
2018-03-17 08:00:00,28.7375,76.875,24.275,6.3999999999999995,1006.8875,70.125
2018-03-17 16:00:00,26.4,90.125,24.6125,7.3,1006.925,85.125
2018-03-18 00:00:00,23.875,97.75,23.4625,11.200000000000001,1008.0625,99.75
2018-03-18 08:00:00,26.5875,79.25,22.5125,0.6,1008.5875,89.125
2018-03-18 16:00:00,26.4125,82.375,23.075,0.0,1006.7375,89.875
2018-03-19 00:00:00,24.2,93.0,23.0,0.0,1006.9625,25.875
2018-03-19 08:00:00,28.925,76.0,24.2,5.4,1006.925,47.875
2018-03-19 16:00:00,26.775,86.0,24.1875,0.1,1006.4375,82.125
2018-03-20 00:00:00,24.4125,95.75,23.675,0.2,1007.1,66.125
2018-03-20 08:00:00,28.2875,77.5,23.8625,9.0,1006.4875,53.0
2018-03-20 16:00:00,26.075,91.875,24.65,0.0,1005.4125,80.625
2018-03-21 00:00:00,24.3375,97.375,23.862499999999997,0.5,1005.1125,89.25
2018-03-21 08:00:00,28.7875,77.875,24.4875,3.3000000000000003,1004.375,91.5
2018-03-21 16:00:00,26.275,91.25,24.675,6.4,1004.2,96.375
2018-03-22 00:00:00,23.425,100.0,23.425,78.8,1006.0,100.0
2018-03-22 08:00:00,26.3625,87.125,23.8375,6.3,1006.15,96.875
2018-03-22 16:00:00,25.8125,88.125,23.6625,1.7000000000000002,1005.825,92.5
2018-03-23 00:00:00,24.8625,92.875,23.6375,0.0,1006.1,81.875
2018-03-23 08:00:00,29.1625,72.5,23.65,1.4,1005.6625,41.25
2018-03-23 16:00:00,26.55,87.125,24.225,0.7999999999999999,1005.575,76.75
2018-03-24 00:00:00,24.375,93.5,23.212500000000002,0.4,1006.5625,76.125
2018-03-24 08:00:00,27.1875,83.75,24.15,19.9,1007.1875,82.5
2018-03-24 16:00:00,25.7125,92.875,24.4375,1.7,1006.8625,92.375
2018-03-25 00:00:00,24.05,96.25,23.425,0.3,1007.3625,99.125
2018-03-25 08:00:00,24.8,99.5,24.675,10.200000000000001,1008.7,99.875
2018-03-25 16:00:00,24.65,99.0,24.45,2.5,1008.45,99.875
2018-03-26 00:00:00,23.825,96.5,23.2125,1.6,1008.0375,99.5
2018-03-26 08:00:00,26.825,86.25,24.2,0.6,1008.15,94.375
2018-03-26 16:00:00,25.975,91.375,24.425,5.699999999999999,1006.7,98.625
2018-03-27 00:00:00,23.875,97.25,23.3875,8.0,1007.3,99.5
2018-03-27 08:00:00,27.075,84.875,24.3125,26.0,1007.1625,98.25
2018-03-27 16:00:00,25.525,93.125,24.3125,3.9,1006.8875,99.375
2018-03-28 00:00:00,23.8875,100.0,23.9,2.1,1007.05,100.0
2018-03-28 08:00:00,26.849999999999998,83.75,23.7125,1.2000000000000002,1007.5375,99.5
2018-03-28 16:00:00,25.775,94.0,24.7,5.3,1006.3375,98.25
2018-03-29 00:00:00,24.0625,97.5,23.6375,0.1,1006.7625,95.75
2018-03-29 08:00:00,27.2125,86.0,24.625,14.299999999999999,1006.6375,98.5
2018-03-29 16:00:00,24.95,96.5,24.35,0.9,1005.6125,99.25
2018-03-30 00:00:00,24.15,96.5,23.5375,2.6,1005.7125,98.75
2018-03-30 08:00:00,26.925,87.875,24.725,15.299999999999999,1006.4125,98.75
2018-03-30 16:00:00,24.975,95.875,24.3,0.1,1005.7875,96.5
2018-03-31 00:00:00,23.6,97.5,23.15,9.2,1006.15,99.0
2018-03-31 08:00:00,26.775,86.375,24.2,0.6,1006.8375,99.625
2018-03-31 16:00:00,26.3625,87.0,24.0125,0.1,1005.7375,94.875
2018-04-01 00:00:00,24.9125,94.0,23.9,0.0,1005.85,78.0
2018-04-01 08:00:00,28.9375,76.75,24.425,0.8999999999999999,1005.9625,81.625
2018-04-01 16:00:00,25.75,91.125,24.1625,2.1,1005.55,93.25
2018-04-02 00:00:00,24.5,95.25,23.6875,2.0999999999999996,1005.9625,92.25
2018-04-02 08:00:00,28.375,84.25,25.425,4.4,1006.9375,93.75
2018-04-02 16:00:00,25.575,93.25,24.4,2.8000000000000003,1006.8125,93.875
2018-04-03 00:00:00,24.75,94.625,23.875,0.30000000000000004,1006.875,97.0
2018-04-03 08:00:00,27.4,83.125,24.25,1.9000000000000001,1007.375,87.625
2018-04-03 16:00:00,25.525,91.125,23.95,0.5,1006.775,94.625
2018-04-04 00:00:00,24.475,96.125,23.8,0.5,1007.1,99.25
2018-04-04 08:00:00,26.7875,84.625,23.8875,2.3,1007.2625,98.75
2018-04-04 16:00:00,25.6125,90.75,23.975,0.7,1005.7875,97.875
2018-04-05 00:00:00,23.5625,97.5,23.125,2.0,1005.55,84.75
2018-04-05 08:00:00,28.7625,78.375,24.5375,1.5,1005.0125,77.125
2018-04-05 16:00:00,26.0875,91.0,24.5125,2.4,1004.3,79.75
2018-04-06 00:00:00,23.9125,96.625,23.3375,6.2,1005.15,91.875
2018-04-06 08:00:00,27.0625,86.25,24.55,8.8,1005.875,95.875
2018-04-06 16:00:00,25.2875,95.0,24.4,8.1,1006.0875,99.625
2018-04-07 00:00:00,23.9625,99.0,23.8,2.8000000000000003,1006.675,99.375
2018-04-07 08:00:00,27.0375,85.125,24.25,18.2,1007.3375,98.75
2018-04-07 16:00:00,24.725,96.75,24.1875,0.6000000000000001,1006.6125,99.5
2018-04-08 00:00:00,23.4625,97.5,23.05,0.0,1006.675,89.75
2018-04-08 08:00:00,27.875,80.875,24.275,0.9,1007.475,92.0
2018-04-08 16:00:00,26.4375,89.125,24.4625,0.0,1007.075,96.75
2018-04-09 00:00:00,24.3375,98.125,24.025,1.1,1007.8,98.125
2018-04-09 08:00:00,29.075,74.25,23.925,0.9,1007.6375,86.0
2018-04-09 16:00:00,26.275000000000002,94.25,25.225,0.7,1007.175,98.125
2018-04-10 00:00:00,23.975,97.875,23.6,0.5,1007.6625,98.25
2018-04-10 08:00:00,28.4375,79.875,24.6,5.0,1007.425,93.625
2018-04-10 16:00:00,26.7375,89.125,24.7375,0.4,1006.025,96.5
2018-04-11 00:00:00,24.375,97.5,23.925,0.4,1006.6875,88.0
2018-04-11 08:00:00,28.725,78.75,24.6125,1.4000000000000001,1006.6,87.875
2018-04-11 16:00:00,25.3125,92.625,24.0,2.8,1006.2375,96.625
2018-04-12 00:00:00,23.925,98.25,23.6125,1.2,1006.35,98.25
2018-04-12 08:00:00,28.6625,80.0,24.825,0.8,1006.1875,85.25
2018-04-12 16:00:00,26.9,86.625,24.4125,0.8,1005.85,92.375
2018-04-13 00:00:00,24.5625,96.0,23.875,3.1,1006.6125,95.75
2018-04-13 08:00:00,27.3375,86.625,24.8875,10.000000000000002,1007.0625,78.75
2018-04-13 16:00:00,26.2625,92.5,24.9125,0.6,1005.975,89.125
2018-04-14 00:00:00,24.175,97.125,23.7125,1.3,1006.5500000000001,97.125
2018-04-14 08:00:00,28.675,75.5,23.8125,1.7000000000000002,1005.55,82.25
2018-04-14 16:00:00,26.7,88.0,24.4875,0.0,1003.7875,22.75
2018-04-15 00:00:00,24.4375,96.125,23.7625,0.1,1004.4625,57.0
2018-04-15 08:00:00,28.75,79.875,24.875,2.6,1004.9375,96.0
2018-04-15 16:00:00,26.1875,94.0,25.1125,2.6,1005.0875,96.125
2018-04-16 00:00:00,24.7125,98.25,24.3875,0.0,1005.925,96.0
2018-04-16 08:00:00,26.7,95.5,25.9125,11.6,1006.6875,97.625
2018-04-16 16:00:00,25.55,97.125,25.0375,4.4,1006.7,97.875
2018-04-17 00:00:00,24.3625,98.25,24.037499999999998,0.4,1007.15,80.125
2018-04-17 08:00:00,28.675,78.75,24.55,1.0,1006.8375,86.5
2018-04-17 16:00:00,26.1,91.5,24.6125,2.3,1006.9875,90.625
2018-04-18 00:00:00,24.5125,96.25,23.8875,2.0,1007.625,97.125
2018-04-18 08:00:00,27.3375,82.375,24.0,12.700000000000001,1007.4,81.625
2018-04-18 16:00:00,26.325,91.75,24.8125,7.1,1006.425,74.125
2018-04-19 00:00:00,24.0125,99.5,23.9125,0.9,1007.0500000000001,97.25
2018-04-19 08:00:00,27.1125,91.75,25.5875,2.8,1007.0625,99.375
2018-04-19 16:00:00,24.95,95.25,24.125,9.2,1006.225,76.625
2018-04-20 00:00:00,24.0375,98.375,23.75,0.0,1005.8875,76.75
2018-04-20 08:00:00,28.3125,81.125,24.6875,10.399999999999999,1005.9375,78.875
2018-04-20 16:00:00,25.5625,96.25,24.8625,5.0,1006.3125,84.625
2018-04-21 00:00:00,23.8,99.625,23.75,4.0,1006.9375,97.25
2018-04-21 08:00:00,27.375,85.0,24.575,2.4,1006.925,98.75
2018-04-21 16:00:00,26.1,93.75,25.0,7.699999999999999,1006.15,98.0
2018-04-22 00:00:00,24.875,97.375,24.425,0.0,1005.8125,94.125
2018-04-22 08:00:00,28.425,80.875,24.725,7.1,1005.7375,98.375
2018-04-22 16:00:00,26.2625,92.25,24.8875,2.9,1005.1875,92.625
2018-04-23 00:00:00,24.5875,97.25,24.1125,5.7,1005.525,97.25
2018-04-23 08:00:00,28.7,80.625,24.95,3.0,1005.4125,88.75
2018-04-23 16:00:00,25.8,93.25,24.625,4.1,1005.2875,78.75
2018-04-24 00:00:00,24.5875,97.75,24.2,3.7,1006.1,93.0
2018-04-24 08:00:00,27.225,89.625,25.3125,14.700000000000001,1006.2375,97.875
2018-04-24 16:00:00,26.2,93.25,25.0125,3.0,1006.0,100.0
2018-04-25 00:00:00,24.8,99.5,24.7,1.6,1006.2375,98.75
2018-04-25 08:00:00,27.225,88.375,25.1125,16.3,1006.525,92.75
2018-04-25 16:00:00,25.849999999999998,95.5,25.025,1.6,1006.5125,99.125
2018-04-26 00:00:00,24.525,98.625,24.275,3.9,1007.2375,99.625
2018-04-26 08:00:00,24.5625,98.75,24.3125,21.4,1008.925,100.0
2018-04-26 16:00:00,24.65,94.75,23.7875,0.1,1006.9,99.5
2018-04-27 00:00:00,23.0375,97.25,22.5875,0.0,1007.025,96.125
2018-04-27 08:00:00,29.0375,76.125,24.225,3.6,1007.9875,53.375
2018-04-27 16:00:00,26.75,93.25,25.5625,0.6,1007.5375,39.125
2018-04-28 00:00:00,25.2625,96.25,24.5875,0.0,1007.925,33.625
2018-04-28 08:00:00,27.575,83.875,24.587500000000002,2.0,1008.1,74.5
2018-04-28 16:00:00,24.9875,94.625,24.0375,6.2,1008.325,93.75
2018-04-29 00:00:00,24.6,98.25,24.3,1.2000000000000002,1008.1875,99.375
2018-04-29 08:00:00,27.275,85.875,24.675,2.4,1008.2,91.125
2018-04-29 16:00:00,25.525,91.625,24.05,0.30000000000000004,1007.4375,92.25
2018-04-30 00:00:00,23.95,96.375,23.3625,1.3,1007.0625,82.5
2018-04-30 08:00:00,28.7,76.875,24.1625,1.6,1007.7375,44.0
2018-04-30 16:00:00,26.2125,95.625,25.45,1.5,1007.1875,96.0
2018-05-01 00:00:00,24.587500000000002,96.75,24.05,2.7,1007.7,85.75
2018-05-01 08:00:00,27.5875,84.5,24.6875,1.2000000000000002,1008.0875,89.5
2018-05-01 16:00:00,26.4625,89.625,24.5875,0.0,1007.525,74.5
2018-05-02 00:00:00,24.9875,95.125,24.1,0.0,1008.4125,97.75
2018-05-02 08:00:00,26.4375,86.25,23.9125,13.899999999999999,1008.8375,99.5
2018-05-02 16:00:00,26.1625,88.625,24.0875,0.9,1008.1750000000001,98.375
2018-05-03 00:00:00,24.6875,95.5,23.925,0.0,1008.45,77.5
2018-05-03 08:00:00,29.0,76.75,24.375,0.30000000000000004,1008.6125,87.375
2018-05-03 16:00:00,27.075,84.875,24.3,0.0,1007.6875,70.75
2018-05-04 00:00:00,25.7625,91.625,24.2875,0.0,1008.55,68.0
2018-05-04 08:00:00,29.3,75.5,24.4625,0.7000000000000001,1008.525,66.5
2018-05-04 16:00:00,27.375,82.75,24.1875,0.0,1007.975,48.875
2018-05-05 00:00:00,25.7375,90.75,24.0875,0.0,1009.0,54.125
2018-05-05 08:00:00,29.3625,73.0,23.9375,1.1,1009.3,53.25
2018-05-05 16:00:00,26.8875,88.0,24.7125,0.0,1009.1,81.75
2018-05-06 00:00:00,25.2125,95.375,24.4,0.0,1009.475,85.25
2018-05-06 08:00:00,29.3125,72.5,23.7875,1.6,1009.1375,54.25
2018-05-06 16:00:00,26.7625,91.875,25.275,2.2,1008.45,57.625
2018-05-07 00:00:00,25.175,95.75,24.425,1.0,1008.475,40.125
2018-05-07 08:00:00,28.85,77.0,24.325,4.7,1007.675,55.5
2018-05-07 16:00:00,26.2,90.875,24.5875,1.4,1007.375,81.375
2018-05-08 00:00:00,24.625,95.875,23.9375,5.8,1007.8625,97.25
2018-05-08 08:00:00,26.3,88.0,24.1,6.1,1008.1,98.125
2018-05-08 16:00:00,25.75,91.125,24.175,5.2,1008.35,96.0
2018-05-09 00:00:00,24.9125,94.75,24.0,1.0,1008.525,94.375
2018-05-09 08:00:00,28.4625,77.375,24.025,1.5,1008.15,48.0
2018-05-09 16:00:00,27.0,84.625,24.1625,0.2,1007.9,53.5
2018-05-10 00:00:00,25.075,93.625,23.9625,0.0,1008.2,13.5
2018-05-10 08:00:00,28.55,79.625,24.6875,4.1000000000000005,1008.6,69.375
2018-05-10 16:00:00,26.075,92.625,24.775,0.5,1007.575,82.375
2018-05-11 00:00:00,25.1,94.75,24.2,0.1,1007.4375,94.5
2018-05-11 08:00:00,26.825,89.125,24.8625,14.200000000000001,1007.75,95.875
2018-05-11 16:00:00,25.2375,95.5,24.45,7.300000000000001,1007.075,97.5
2018-05-12 00:00:00,24.125,98.25,23.8125,5.300000000000001,1007.0125,98.75
2018-05-12 08:00:00,26.775,84.375,23.9375,1.0,1007.075,97.875
2018-05-12 16:00:00,25.2625,94.25,24.2625,12.4,1007.1,97.25
2018-05-13 00:00:00,23.875,99.0,23.6875,6.8,1007.625,98.125
2018-05-13 08:00:00,27.0625,83.375,23.9375,1.1,1007.4625,95.25
2018-05-13 16:00:00,26.5,87.5,24.25,0.2,1006.1875,59.875
2018-05-14 00:00:00,24.4625,97.25,23.9875,4.2,1006.95,92.25
2018-05-14 08:00:00,26.8625,87.75,24.6,6.4,1007.325,98.375
2018-05-14 16:00:00,25.875,93.125,24.65,0.2,1006.125,91.25
2018-05-15 00:00:00,24.3625,96.875,23.8,0.0,1005.6125,97.375
2018-05-15 08:00:00,29.0875,80.25,25.275,0.6,1005.65,96.875
2018-05-15 16:00:00,26.95,88.5,24.8625,0.1,1004.7875,70.625
2018-05-16 00:00:00,24.8625,96.625,24.3125,3.4,1005.6,92.25
2018-05-16 08:00:00,28.375,80.875,24.7125,0.5,1005.425,87.625
2018-05-16 16:00:00,26.5,90.375,24.7125,0.5,1004.55,89.5
2018-05-17 00:00:00,25.0,95.75,24.3125,0.6,1005.2375,60.625
2018-05-17 08:00:00,27.75,85.75,25.1125,20.700000000000003,1004.95,95.625
2018-05-17 16:00:00,25.975,94.25,24.9625,4.0,1005.125,98.25
2018-05-18 00:00:00,24.675,96.75,24.1,1.3,1005.5625,99.0
2018-05-18 08:00:00,27.05,84.5,24.1875,5.8,1004.975,99.75
2018-05-18 16:00:00,26.475,89.0,24.5,0.2,1004.15,90.625
2018-05-19 00:00:00,25.125,94.625,24.175,0.30000000000000004,1004.4125,64.5
2018-05-19 08:00:00,27.6625,84.25,24.6875,2.1,1004.125,89.375
2018-05-19 16:00:00,25.9375,91.625,24.45,0.30000000000000004,1004.25,98.5
2018-05-20 00:00:00,24.0,99.5,23.9125,5.6,1005.25,100.0
2018-05-20 08:00:00,27.075,90.375,25.3375,1.5,1005.6125,98.5
2018-05-20 16:00:00,26.05,89.5,24.1875,0.0,1005.1125,96.625
2018-05-21 00:00:00,24.2875,97.375,23.825,7.0,1005.5,94.75
2018-05-21 08:00:00,27.125,88.0,24.925,6.8,1006.1875,99.0
2018-05-21 16:00:00,26.5375,89.125,24.6125,0.1,1006.0625,97.0
2018-05-22 00:00:00,24.925,95.375,24.1375,1.2999999999999998,1006.25,94.0
2018-05-22 08:00:00,28.1875,83.25,25.0,7.3999999999999995,1006.0625,96.375
2018-05-22 16:00:00,26.375,92.25,25.0125,0.4,1005.275,91.25
2018-05-23 00:00:00,24.4625,97.5,24.0375,3.9,1006.0375,91.125
2018-05-23 08:00:00,28.3,82.25,24.875,2.3,1005.8125,93.75
2018-05-23 16:00:00,26.775,90.0,24.95,1.2,1005.0375,97.25
2018-05-24 00:00:00,24.7375,94.75,23.85,2.7,1005.3875,98.5
2018-05-24 08:00:00,27.575,88.0,25.375,5.7,1005.65,96.125
2018-05-24 16:00:00,26.05,94.5,25.05,7.7,1005.225,97.125
2018-05-25 00:00:00,23.8,99.25,23.675,3.0,1005.5875,87.125
2018-05-25 08:00:00,27.900000000000002,81.25,24.2875,9.6,1005.225,96.875
2018-05-25 16:00:00,26.3,93.125,25.075,0.0,1005.2875,93.0
2018-05-26 00:00:00,24.4125,96.375,23.8,2.0,1006.15,97.625
2018-05-26 08:00:00,27.0375,86.375,24.5125,13.3,1006.6875,99.625
2018-05-26 16:00:00,26.1875,92.125,24.8125,0.0,1005.3125,99.5
2018-05-27 00:00:00,24.8875,97.25,24.349999999999998,0.7,1005.6625,90.25
